task,domain,source_anchor_pct,target_anchor_pct,condition,metric,mean,std,n_folds,n_samples,n_groups,source_bundle,source_training_position_pct,target_training_position_pct,source_route_auroc,target_route_auroc,source_rank,target_rank,source_representation,target_representation
earlystop,science,60,30,frozen_basis,selacc@10%,0.908925,0.052401,5,12672,198,es_svd_ms_rr_r2,60,30,0.774563,0.769418,16,16,raw+rank,raw+rank
earlystop,science,60,30,frozen_basis,stop_acc,0.632051,0.108329,5,12672,198,es_svd_ms_rr_r2,60,30,0.774563,0.769418,16,16,raw+rank,raw+rank
earlystop,science,60,30,task_specific,auroc,0.731459,0.060867,5,12672,198,es_svd_ms_rr_r2,60,30,0.774563,0.769418,16,16,raw+rank,raw+rank
earlystop,science,60,30,task_specific,selacc@10%,0.916775,0.046219,5,12672,198,es_svd_ms_rr_r2,60,30,0.774563,0.769418,16,16,raw+rank,raw+rank
earlystop,science,60,30,task_specific,stop_acc,0.662051,0.062547,5,12672,198,es_svd_ms_rr_r2,60,30,0.774563,0.769418,16,16,raw+rank,raw+rank
earlystop,science,60,30,no_svd,auroc,0.728403,0.056328,5,12672,198,es_svd_ms_rr_r2,60,30,0.774563,0.769418,16,16,raw+rank,raw+rank
earlystop,science,60,30,no_svd,selacc@10%,0.913350,0.058938,5,12672,198,es_svd_ms_rr_r2,60,30,0.774563,0.769418,16,16,raw+rank,raw+rank
earlystop,science,60,30,no_svd,stop_acc,0.662308,0.093807,5,12672,198,es_svd_ms_rr_r2,60,30,0.774563,0.769418,16,16,raw+rank,raw+rank
earlystop,science,60,40,frozen_basis,auroc,0.744468,0.063672,5,12672,198,es_svd_ms_rr_r2,60,40,0.774563,0.773091,16,16,raw+rank,raw+rank
earlystop,science,60,40,frozen_basis,selacc@10%,0.942462,0.041177,5,12672,198,es_svd_ms_rr_r2,60,40,0.774563,0.773091,16,16,raw+rank,raw+rank
earlystop,science,60,40,frozen_basis,stop_acc,0.616538,0.099180,5,12672,198,es_svd_ms_rr_r2,60,40,0.774563,0.773091,16,16,raw+rank,raw+rank
earlystop,science,60,40,task_specific,auroc,0.746696,0.061416,5,12672,198,es_svd_ms_rr_r2,60,40,0.774563,0.773091,16,16,raw+rank,raw+rank
earlystop,science,60,40,task_specific,selacc@10%,0.944788,0.041457,5,12672,198,es_svd_ms_rr_r2,60,40,0.774563,0.773091,16,16,raw+rank,raw+rank
earlystop,science,60,40,task_specific,stop_acc,0.631667,0.087222,5,12672,198,es_svd_ms_rr_r2,60,40,0.774563,0.773091,16,16,raw+rank,raw+rank
earlystop,science,60,40,no_svd,auroc,0.744500,0.053368,5,12672,198,es_svd_ms_rr_r2,60,40,0.774563,0.773091,16,16,raw+rank,raw+rank
earlystop,science,60,40,no_svd,selacc@10%,0.935131,0.061141,5,12672,198,es_svd_ms_rr_r2,60,40,0.774563,0.773091,16,16,raw+rank,raw+rank
earlystop,science,60,40,no_svd,stop_acc,0.651923,0.093296,5,12672,198,es_svd_ms_rr_r2,60,40,0.774563,0.773091,16,16,raw+rank,raw+rank
earlystop,science,60,50,frozen_basis,auroc,0.751968,0.062133,5,12672,198,es_svd_ms_rr_r2,60,50,0.774563,0.774604,16,16,raw+rank,raw+rank
earlystop,science,60,50,frozen_basis,selacc@10%,0.944006,0.041181,5,12672,198,es_svd_ms_rr_r2,60,50,0.774563,0.774604,16,16,raw+rank,raw+rank
earlystop,science,60,50,frozen_basis,stop_acc,0.656667,0.046028,5,12672,198,es_svd_ms_rr_r2,60,50,0.774563,0.774604,16,16,raw+rank,raw+rank
earlystop,science,60,50,task_specific,auroc,0.753838,0.060916,5,12672,198,es_svd_ms_rr_r2,60,50,0.774563,0.774604,16,16,raw+rank,raw+rank
earlystop,science,60,50,task_specific,selacc@10%,0.948731,0.039317,5,12672,198,es_svd_ms_rr_r2,60,50,0.774563,0.774604,16,16,raw+rank,raw+rank
earlystop,science,60,50,task_specific,stop_acc,0.631282,0.067537,5,12672,198,es_svd_ms_rr_r2,60,50,0.774563,0.774604,16,16,raw+rank,raw+rank
earlystop,science,60,50,no_svd,auroc,0.753171,0.051726,5,12672,198,es_svd_ms_rr_r2,60,50,0.774563,0.774604,16,16,raw+rank,raw+rank
earlystop,science,60,50,no_svd,selacc@10%,0.943744,0.060305,5,12672,198,es_svd_ms_rr_r2,60,50,0.774563,0.774604,16,16,raw+rank,raw+rank
earlystop,science,60,50,no_svd,stop_acc,0.651538,0.058286,5,12672,198,es_svd_ms_rr_r2,60,50,0.774563,0.774604,16,16,raw+rank,raw+rank
earlystop,science,60,60,frozen_basis,auroc,0.754424,0.061864,5,12672,198,es_svd_ms_rr_r2,60,60,0.774563,0.774563,16,16,raw+rank,raw+rank
earlystop,science,60,60,frozen_basis,selacc@10%,0.947856,0.043699,5,12672,198,es_svd_ms_rr_r2,60,60,0.774563,0.774563,16,16,raw+rank,raw+rank
earlystop,science,60,60,frozen_basis,stop_acc,0.656667,0.036464,5,12672,198,es_svd_ms_rr_r2,60,60,0.774563,0.774563,16,16,raw+rank,raw+rank
earlystop,science,60,60,task_specific,auroc,0.754704,0.060572,5,12672,198,es_svd_ms_rr_r2,60,60,0.774563,0.774563,16,16,raw+rank,raw+rank
earlystop,science,60,60,task_specific,selacc@10%,0.950238,0.040761,5,12672,198,es_svd_ms_rr_r2,60,60,0.774563,0.774563,16,16,raw+rank,raw+rank
earlystop,science,60,60,task_specific,stop_acc,0.646410,0.042676,5,12672,198,es_svd_ms_rr_r2,60,60,0.774563,0.774563,16,16,raw+rank,raw+rank
earlystop,science,60,60,no_svd,auroc,0.756041,0.054331,5,12672,198,es_svd_ms_rr_r2,60,60,0.774563,0.774563,16,16,raw+rank,raw+rank
earlystop,science,60,60,no_svd,selacc@10%,0.944525,0.059888,5,12672,198,es_svd_ms_rr_r2,60,60,0.774563,0.774563,16,16,raw+rank,raw+rank
earlystop,science,60,60,no_svd,stop_acc,0.626410,0.035745,5,12672,198,es_svd_ms_rr_r2,60,60,0.774563,0.774563,16,16,raw+rank,raw+rank
earlystop,science,60,70,frozen_basis,auroc,0.757479,0.061938,5,12672,198,es_svd_ms_rr_r2,60,70,0.774563,0.774792,16,16,raw+rank,raw+rank
earlystop,science,60,70,frozen_basis,selacc@10%,0.953288,0.045984,5,12672,198,es_svd_ms_rr_r2,60,70,0.774563,0.774792,16,16,raw+rank,raw+rank
earlystop,science,60,70,frozen_basis,stop_acc,0.636923,0.052867,5,12672,198,es_svd_ms_rr_r2,60,70,0.774563,0.774792,16,16,raw+rank,raw+rank
earlystop,science,60,70,task_specific,auroc,0.756766,0.060443,5,12672,198,es_svd_ms_rr_r2,60,70,0.774563,0.774792,16,16,raw+rank,raw+rank
earlystop,science,60,70,task_specific,selacc@10%,0.950962,0.044462,5,12672,198,es_svd_ms_rr_r2,60,70,0.774563,0.774792,16,16,raw+rank,raw+rank
earlystop,science,60,70,task_specific,stop_acc,0.652051,0.055255,5,12672,198,es_svd_ms_rr_r2,60,70,0.774563,0.774792,16,16,raw+rank,raw+rank
earlystop,science,60,70,no_svd,auroc,0.761252,0.056580,5,12672,198,es_svd_ms_rr_r2,60,70,0.774563,0.774792,16,16,raw+rank,raw+rank
earlystop,science,60,70,no_svd,selacc@10%,0.943669,0.065829,5,12672,198,es_svd_ms_rr_r2,60,70,0.774563,0.774792,16,16,raw+rank,raw+rank
earlystop,science,60,70,no_svd,stop_acc,0.646923,0.038164,5,12672,198,es_svd_ms_rr_r2,60,70,0.774563,0.774792,16,16,raw+rank,raw+rank
earlystop,science,60,80,frozen_basis,auroc,0.759116,0.061882,5,12672,198,es_svd_ms_rr_r2,60,80,0.774563,0.775904,16,16,raw+rank,raw+rank
earlystop,science,60,80,frozen_basis,selacc@10%,0.945475,0.044938,5,12672,198,es_svd_ms_rr_r2,60,80,0.774563,0.775904,16,16,raw+rank,raw+rank
earlystop,science,60,80,frozen_basis,stop_acc,0.657308,0.069085,5,12672,198,es_svd_ms_rr_r2,60,80,0.774563,0.775904,16,16,raw+rank,raw+rank
earlystop,science,60,80,task_specific,auroc,0.757682,0.059924,5,12672,198,es_svd_ms_rr_r2,60,80,0.774563,0.775904,16,16,raw+rank,raw+rank
earlystop,science,60,80,task_specific,selacc@10%,0.943056,0.050206,5,12672,198,es_svd_ms_rr_r2,60,80,0.774563,0.775904,16,16,raw+rank,raw+rank
earlystop,science,60,80,task_specific,stop_acc,0.636923,0.055299,5,12672,198,es_svd_ms_rr_r2,60,80,0.774563,0.775904,16,16,raw+rank,raw+rank
earlystop,science,60,80,no_svd,auroc,0.766378,0.057497,5,12672,198,es_svd_ms_rr_r2,60,80,0.774563,0.775904,16,16,raw+rank,raw+rank
earlystop,science,60,80,no_svd,selacc@10%,0.953994,0.052610,5,12672,198,es_svd_ms_rr_r2,60,80,0.774563,0.775904,16,16,raw+rank,raw+rank
earlystop,science,60,80,no_svd,stop_acc,0.642179,0.072198,5,12672,198,es_svd_ms_rr_r2,60,80,0.774563,0.775904,16,16,raw+rank,raw+rank
earlystop,science,60,90,frozen_basis,auroc,0.760099,0.062887,5,12672,198,es_svd_ms_rr_r2,60,90,0.774563,0.777573,16,16,raw+rank,raw+rank
earlystop,science,60,90,frozen_basis,selacc@10%,0.945456,0.049666,5,12672,198,es_svd_ms_rr_r2,60,90,0.774563,0.777573,16,16,raw+rank,raw+rank
earlystop,science,60,90,frozen_basis,stop_acc,0.652051,0.075386,5,12672,198,es_svd_ms_rr_r2,60,90,0.774563,0.777573,16,16,raw+rank,raw+rank
earlystop,science,60,90,task_specific,auroc,0.758444,0.060707,5,12672,198,es_svd_ms_rr_r2,60,90,0.774563,0.777573,16,16,raw+rank,raw+rank
earlystop,science,60,90,task_specific,selacc@10%,0.951762,0.043611,5,12672,198,es_svd_ms_rr_r2,60,90,0.774563,0.777573,16,16,raw+rank,raw+rank
earlystop,science,60,90,task_specific,stop_acc,0.651667,0.066642,5,12672,198,es_svd_ms_rr_r2,60,90,0.774563,0.777573,16,16,raw+rank,raw+rank
earlystop,science,60,90,no_svd,auroc,0.771137,0.057904,5,12672,198,es_svd_ms_rr_r2,60,90,0.774563,0.777573,16,16,raw+rank,raw+rank
earlystop,science,60,90,no_svd,selacc@10%,0.965119,0.038382,5,12672,198,es_svd_ms_rr_r2,60,90,0.774563,0.777573,16,16,raw+rank,raw+rank
earlystop,science,60,90,no_svd,stop_acc,0.646667,0.069338,5,12672,198,es_svd_ms_rr_r2,60,90,0.774563,0.777573,16,16,raw+rank,raw+rank
earlystop,science,60,100,frozen_basis,auroc,0.766235,0.065068,5,12672,198,es_svd_ms_rr_r2,60,100,0.774563,0.786860,16,16,raw+rank,raw+rank
earlystop,science,60,100,frozen_basis,selacc@10%,0.955762,0.040049,5,12672,198,es_svd_ms_rr_r2,60,100,0.774563,0.786860,16,16,raw+rank,raw+rank
earlystop,science,60,100,frozen_basis,stop_acc,0.636538,0.064585,5,12672,198,es_svd_ms_rr_r2,60,100,0.774563,0.786860,16,16,raw+rank,raw+rank
earlystop,science,60,100,task_specific,auroc,0.765053,0.063643,5,12672,198,es_svd_ms_rr_r2,60,100,0.774563,0.786860,16,16,raw+rank,raw+rank
earlystop,science,60,100,task_specific,selacc@10%,0.960506,0.035312,5,12672,198,es_svd_ms_rr_r2,60,100,0.774563,0.786860,16,16,raw+rank,raw+rank
earlystop,science,60,100,task_specific,stop_acc,0.641667,0.061510,5,12672,198,es_svd_ms_rr_r2,60,100,0.774563,0.786860,16,16,raw+rank,raw+rank
earlystop,science,60,100,no_svd,auroc,0.775842,0.056284,5,12672,198,es_svd_ms_rr_r2,60,100,0.774563,0.786860,16,16,raw+rank,raw+rank
earlystop,science,60,100,no_svd,selacc@10%,0.981044,0.015832,5,12672,198,es_svd_ms_rr_r2,60,100,0.774563,0.786860,16,16,raw+rank,raw+rank
earlystop,science,60,100,no_svd,stop_acc,0.626795,0.059816,5,12672,198,es_svd_ms_rr_r2,60,100,0.774563,0.786860,16,16,raw+rank,raw+rank
earlystop,science,70,10,frozen_basis,auroc,0.680766,0.074230,5,12672,198,es_svd_ms_rr_r2,70,10,0.774792,0.730220,16,16,raw+rank,raw+rank
earlystop,science,70,10,frozen_basis,selacc@10%,0.811044,0.115190,5,12672,198,es_svd_ms_rr_r2,70,10,0.774792,0.730220,16,16,raw+rank,raw+rank
earlystop,science,70,10,frozen_basis,stop_acc,0.647051,0.109121,5,12672,198,es_svd_ms_rr_r2,70,10,0.774792,0.730220,16,16,raw+rank,raw+rank
earlystop,science,70,10,task_specific,auroc,0.679012,0.066640,5,12672,198,es_svd_ms_rr_r2,70,10,0.774792,0.730220,16,16,raw+rank,raw+rank
earlystop,science,70,10,task_specific,selacc@10%,0.749950,0.094546,5,12672,198,es_svd_ms_rr_r2,70,10,0.774792,0.730220,16,16,raw+rank,raw+rank
earlystop,science,70,10,task_specific,stop_acc,0.601282,0.100708,5,12672,198,es_svd_ms_rr_r2,70,10,0.774792,0.730220,16,16,raw+rank,raw+rank
earlystop,science,70,10,no_svd,auroc,0.678990,0.066615,5,12672,198,es_svd_ms_rr_r2,70,10,0.774792,0.730220,16,16,raw+rank,raw+rank
earlystop,science,70,10,no_svd,selacc@10%,0.749187,0.094920,5,12672,198,es_svd_ms_rr_r2,70,10,0.774792,0.730220,16,16,raw+rank,raw+rank
earlystop,science,70,10,no_svd,stop_acc,0.601282,0.100708,5,12672,198,es_svd_ms_rr_r2,70,10,0.774792,0.730220,16,16,raw+rank,raw+rank
earlystop,science,70,20,frozen_basis,auroc,0.706806,0.063754,5,12672,198,es_svd_ms_rr_r2,70,20,0.774792,0.749171,16,16,raw+rank,raw+rank
earlystop,science,70,20,frozen_basis,selacc@10%,0.856469,0.075502,5,12672,198,es_svd_ms_rr_r2,70,20,0.774792,0.749171,16,16,raw+rank,raw+rank
earlystop,science,70,20,frozen_basis,stop_acc,0.647179,0.081252,5,12672,198,es_svd_ms_rr_r2,70,20,0.774792,0.749171,16,16,raw+rank,raw+rank
earlystop,science,70,20,task_specific,auroc,0.708199,0.061918,5,12672,198,es_svd_ms_rr_r2,70,20,0.774792,0.749171,16,16,raw+rank,raw+rank
earlystop,science,70,20,task_specific,selacc@10%,0.858775,0.068669,5,12672,198,es_svd_ms_rr_r2,70,20,0.774792,0.749171,16,16,raw+rank,raw+rank
earlystop,science,70,20,task_specific,stop_acc,0.627051,0.096983,5,12672,198,es_svd_ms_rr_r2,70,20,0.774792,0.749171,16,16,raw+rank,raw+rank
earlystop,science,70,20,no_svd,auroc,0.706879,0.063394,5,12672,198,es_svd_ms_rr_r2,70,20,0.774792,0.749171,16,16,raw+rank,raw+rank
earlystop,science,70,20,no_svd,selacc@10%,0.859350,0.066735,5,12672,198,es_svd_ms_rr_r2,70,20,0.774792,0.749171,16,16,raw+rank,raw+rank
earlystop,science,70,20,no_svd,stop_acc,0.656923,0.066468,5,12672,198,es_svd_ms_rr_r2,70,20,0.774792,0.749171,16,16,raw+rank,raw+rank
earlystop,science,70,30,frozen_basis,auroc,0.728416,0.063911,5,12672,198,es_svd_ms_rr_r2,70,30,0.774792,0.769418,16,16,raw+rank,raw+rank
earlystop,science,70,30,frozen_basis,selacc@10%,0.906581,0.052845,5,12672,198,es_svd_ms_rr_r2,70,30,0.774792,0.769418,16,16,raw+rank,raw+rank
earlystop,science,70,30,frozen_basis,stop_acc,0.627051,0.106798,5,12672,198,es_svd_ms_rr_r2,70,30,0.774792,0.769418,16,16,raw+rank,raw+rank
earlystop,science,70,30,task_specific,auroc,0.731459,0.060867,5,12672,198,es_svd_ms_rr_r2,70,30,0.774792,0.769418,16,16,raw+rank,raw+rank
earlystop,science,70,30,task_specific,selacc@10%,0.916775,0.046219,5,12672,198,es_svd_ms_rr_r2,70,30,0.774792,0.769418,16,16,raw+rank,raw+rank
earlystop,science,70,30,task_specific,stop_acc,0.662051,0.062547,5,12672,198,es_svd_ms_rr_r2,70,30,0.774792,0.769418,16,16,raw+rank,raw+rank
earlystop,science,70,30,no_svd,auroc,0.728403,0.056328,5,12672,198,es_svd_ms_rr_r2,70,30,0.774792,0.769418,16,16,raw+rank,raw+rank
earlystop,science,70,30,no_svd,selacc@10%,0.913350,0.058938,5,12672,198,es_svd_ms_rr_r2,70,30,0.774792,0.769418,16,16,raw+rank,raw+rank
earlystop,science,70,30,no_svd,stop_acc,0.662308,0.093807,5,12672,198,es_svd_ms_rr_r2,70,30,0.774792,0.769418,16,16,raw+rank,raw+rank
earlystop,science,70,40,frozen_basis,auroc,0.744256,0.063873,5,12672,198,es_svd_ms_rr_r2,70,40,0.774792,0.773091,16,16,raw+rank,raw+rank
earlystop,science,70,40,frozen_basis,selacc@10%,0.943263,0.040519,5,12672,198,es_svd_ms_rr_r2,70,40,0.774792,0.773091,16,16,raw+rank,raw+rank
earlystop,science,70,40,frozen_basis,stop_acc,0.616538,0.099180,5,12672,198,es_svd_ms_rr_r2,70,40,0.774792,0.773091,16,16,raw+rank,raw+rank
earlystop,science,70,40,task_specific,auroc,0.746696,0.061416,5,12672,198,es_svd_ms_rr_r2,70,40,0.774792,0.773091,16,16,raw+rank,raw+rank
earlystop,science,70,40,task_specific,selacc@10%,0.944788,0.041457,5,12672,198,es_svd_ms_rr_r2,70,40,0.774792,0.773091,16,16,raw+rank,raw+rank
earlystop,science,70,40,task_specific,stop_acc,0.631667,0.087222,5,12672,198,es_svd_ms_rr_r2,70,40,0.774792,0.773091,16,16,raw+rank,raw+rank
earlystop,science,70,40,no_svd,auroc,0.744500,0.053368,5,12672,198,es_svd_ms_rr_r2,70,40,0.774792,0.773091,16,16,raw+rank,raw+rank
earlystop,science,70,40,no_svd,selacc@10%,0.935131,0.061141,5,12672,198,es_svd_ms_rr_r2,70,40,0.774792,0.773091,16,16,raw+rank,raw+rank
earlystop,science,70,40,no_svd,stop_acc,0.651923,0.093296,5,12672,198,es_svd_ms_rr_r2,70,40,0.774792,0.773091,16,16,raw+rank,raw+rank
earlystop,science,70,50,frozen_basis,auroc,0.751747,0.062351,5,12672,198,es_svd_ms_rr_r2,70,50,0.774792,0.774604,16,16,raw+rank,raw+rank
earlystop,science,70,50,frozen_basis,selacc@10%,0.943969,0.043286,5,12672,198,es_svd_ms_rr_r2,70,50,0.774792,0.774604,16,16,raw+rank,raw+rank
earlystop,science,70,50,frozen_basis,stop_acc,0.651667,0.047805,5,12672,198,es_svd_ms_rr_r2,70,50,0.774792,0.774604,16,16,raw+rank,raw+rank
earlystop,science,70,50,task_specific,auroc,0.753838,0.060916,5,12672,198,es_svd_ms_rr_r2,70,50,0.774792,0.774604,16,16,raw+rank,raw+rank
earlystop,science,70,50,task_specific,selacc@10%,0.948731,0.039317,5,12672,198,es_svd_ms_rr_r2,70,50,0.774792,0.774604,16,16,raw+rank,raw+rank
earlystop,science,70,50,task_specific,stop_acc,0.631282,0.067537,5,12672,198,es_svd_ms_rr_r2,70,50,0.774792,0.774604,16,16,raw+rank,raw+rank
earlystop,science,70,50,no_svd,auroc,0.753171,0.051726,5,12672,198,es_svd_ms_rr_r2,70,50,0.774792,0.774604,16,16,raw+rank,raw+rank
earlystop,science,70,50,no_svd,selacc@10%,0.943744,0.060305,5,12672,198,es_svd_ms_rr_r2,70,50,0.774792,0.774604,16,16,raw+rank,raw+rank
earlystop,science,70,50,no_svd,stop_acc,0.651538,0.058286,5,12672,198,es_svd_ms_rr_r2,70,50,0.774792,0.774604,16,16,raw+rank,raw+rank
earlystop,science,70,60,frozen_basis,auroc,0.754377,0.062029,5,12672,198,es_svd_ms_rr_r2,70,60,0.774792,0.774563,16,16,raw+rank,raw+rank
earlystop,science,70,60,frozen_basis,selacc@10%,0.947856,0.044734,5,12672,198,es_svd_ms_rr_r2,70,60,0.774792,0.774563,16,16,raw+rank,raw+rank
earlystop,science,70,60,frozen_basis,stop_acc,0.641538,0.035722,5,12672,198,es_svd_ms_rr_r2,70,60,0.774792,0.774563,16,16,raw+rank,raw+rank
earlystop,science,70,60,task_specific,auroc,0.754704,0.060572,5,12672,198,es_svd_ms_rr_r2,70,60,0.774792,0.774563,16,16,raw+rank,raw+rank
earlystop,science,70,60,task_specific,selacc@10%,0.950238,0.040761,5,12672,198,es_svd_ms_rr_r2,70,60,0.774792,0.774563,16,16,raw+rank,raw+rank
earlystop,science,70,60,task_specific,stop_acc,0.646410,0.042676,5,12672,198,es_svd_ms_rr_r2,70,60,0.774792,0.774563,16,16,raw+rank,raw+rank
earlystop,science,70,60,no_svd,auroc,0.756041,0.054331,5,12672,198,es_svd_ms_rr_r2,70,60,0.774792,0.774563,16,16,raw+rank,raw+rank
earlystop,science,70,60,no_svd,selacc@10%,0.944525,0.059888,5,12672,198,es_svd_ms_rr_r2,70,60,0.774792,0.774563,16,16,raw+rank,raw+rank
earlystop,science,70,60,no_svd,stop_acc,0.626410,0.035745,5,12672,198,es_svd_ms_rr_r2,70,60,0.774792,0.774563,16,16,raw+rank,raw+rank
earlystop,science,70,70,frozen_basis,auroc,0.757556,0.062162,5,12672,198,es_svd_ms_rr_r2,70,70,0.774792,0.774792,16,16,raw+rank,raw+rank
earlystop,science,70,70,frozen_basis,selacc@10%,0.956450,0.043153,5,12672,198,es_svd_ms_rr_r2,70,70,0.774792,0.774792,16,16,raw+rank,raw+rank
earlystop,science,70,70,frozen_basis,stop_acc,0.637051,0.065105,5,12672,198,es_svd_ms_rr_r2,70,70,0.774792,0.774792,16,16,raw+rank,raw+rank
earlystop,science,70,70,task_specific,auroc,0.756766,0.060443,5,12672,198,es_svd_ms_rr_r2,70,70,0.774792,0.774792,16,16,raw+rank,raw+rank
earlystop,science,70,70,task_specific,selacc@10%,0.950962,0.044462,5,12672,198,es_svd_ms_rr_r2,70,70,0.774792,0.774792,16,16,raw+rank,raw+rank
earlystop,science,70,70,task_specific,stop_acc,0.652051,0.055255,5,12672,198,es_svd_ms_rr_r2,70,70,0.774792,0.774792,16,16,raw+rank,raw+rank
earlystop,science,70,70,no_svd,auroc,0.761252,0.056580,5,12672,198,es_svd_ms_rr_r2,70,70,0.774792,0.774792,16,16,raw+rank,raw+rank
earlystop,science,70,70,no_svd,selacc@10%,0.943669,0.065829,5,12672,198,es_svd_ms_rr_r2,70,70,0.774792,0.774792,16,16,raw+rank,raw+rank
earlystop,science,70,70,no_svd,stop_acc,0.646923,0.038164,5,12672,198,es_svd_ms_rr_r2,70,70,0.774792,0.774792,16,16,raw+rank,raw+rank
earlystop,science,70,80,frozen_basis,auroc,0.759214,0.062084,5,12672,198,es_svd_ms_rr_r2,70,80,0.774792,0.775904,16,16,raw+rank,raw+rank
earlystop,science,70,80,frozen_basis,selacc@10%,0.945437,0.048380,5,12672,198,es_svd_ms_rr_r2,70,80,0.774792,0.775904,16,16,raw+rank,raw+rank
earlystop,science,70,80,frozen_basis,stop_acc,0.657308,0.069085,5,12672,198,es_svd_ms_rr_r2,70,80,0.774792,0.775904,16,16,raw+rank,raw+rank
earlystop,science,70,80,task_specific,auroc,0.757682,0.059924,5,12672,198,es_svd_ms_rr_r2,70,80,0.774792,0.775904,16,16,raw+rank,raw+rank
earlystop,science,70,80,task_specific,selacc@10%,0.943056,0.050206,5,12672,198,es_svd_ms_rr_r2,70,80,0.774792,0.775904,16,16,raw+rank,raw+rank
earlystop,science,70,80,task_specific,stop_acc,0.636923,0.055299,5,12672,198,es_svd_ms_rr_r2,70,80,0.774792,0.775904,16,16,raw+rank,raw+rank
earlystop,science,70,80,no_svd,auroc,0.766378,0.057497,5,12672,198,es_svd_ms_rr_r2,70,80,0.774792,0.775904,16,16,raw+rank,raw+rank
earlystop,science,70,80,no_svd,selacc@10%,0.953994,0.052610,5,12672,198,es_svd_ms_rr_r2,70,80,0.774792,0.775904,16,16,raw+rank,raw+rank
earlystop,science,70,80,no_svd,stop_acc,0.642179,0.072198,5,12672,198,es_svd_ms_rr_r2,70,80,0.774792,0.775904,16,16,raw+rank,raw+rank
earlystop,science,70,90,frozen_basis,auroc,0.760213,0.063060,5,12672,198,es_svd_ms_rr_r2,70,90,0.774792,0.777573,16,16,raw+rank,raw+rank
earlystop,science,70,90,frozen_basis,selacc@10%,0.945456,0.049666,5,12672,198,es_svd_ms_rr_r2,70,90,0.774792,0.777573,16,16,raw+rank,raw+rank
earlystop,science,70,90,frozen_basis,stop_acc,0.657308,0.076320,5,12672,198,es_svd_ms_rr_r2,70,90,0.774792,0.777573,16,16,raw+rank,raw+rank
earlystop,science,70,90,task_specific,auroc,0.758444,0.060707,5,12672,198,es_svd_ms_rr_r2,70,90,0.774792,0.777573,16,16,raw+rank,raw+rank
earlystop,science,70,90,task_specific,selacc@10%,0.951762,0.043611,5,12672,198,es_svd_ms_rr_r2,70,90,0.774792,0.777573,16,16,raw+rank,raw+rank
earlystop,science,70,90,task_specific,stop_acc,0.651667,0.066642,5,12672,198,es_svd_ms_rr_r2,70,90,0.774792,0.777573,16,16,raw+rank,raw+rank
earlystop,science,70,90,no_svd,auroc,0.771137,0.057904,5,12672,198,es_svd_ms_rr_r2,70,90,0.774792,0.777573,16,16,raw+rank,raw+rank
earlystop,science,70,90,no_svd,selacc@10%,0.965119,0.038382,5,12672,198,es_svd_ms_rr_r2,70,90,0.774792,0.777573,16,16,raw+rank,raw+rank
earlystop,science,70,90,no_svd,stop_acc,0.646667,0.069338,5,12672,198,es_svd_ms_rr_r2,70,90,0.774792,0.777573,16,16,raw+rank,raw+rank
earlystop,science,70,100,frozen_basis,auroc,0.766365,0.065285,5,12672,198,es_svd_ms_rr_r2,70,100,0.774792,0.786860,16,16,raw+rank,raw+rank
earlystop,science,70,100,frozen_basis,selacc@10%,0.958125,0.038304,5,12672,198,es_svd_ms_rr_r2,70,100,0.774792,0.786860,16,16,raw+rank,raw+rank
earlystop,science,70,100,frozen_basis,stop_acc,0.641538,0.066377,5,12672,198,es_svd_ms_rr_r2,70,100,0.774792,0.786860,16,16,raw+rank,raw+rank
earlystop,science,70,100,task_specific,auroc,0.765053,0.063643,5,12672,198,es_svd_ms_rr_r2,70,100,0.774792,0.786860,16,16,raw+rank,raw+rank
earlystop,science,70,100,task_specific,selacc@10%,0.960506,0.035312,5,12672,198,es_svd_ms_rr_r2,70,100,0.774792,0.786860,16,16,raw+rank,raw+rank
earlystop,science,70,100,task_specific,stop_acc,0.641667,0.061510,5,12672,198,es_svd_ms_rr_r2,70,100,0.774792,0.786860,16,16,raw+rank,raw+rank
earlystop,science,70,100,no_svd,auroc,0.775842,0.056284,5,12672,198,es_svd_ms_rr_r2,70,100,0.774792,0.786860,16,16,raw+rank,raw+rank
earlystop,science,70,100,no_svd,selacc@10%,0.981044,0.015832,5,12672,198,es_svd_ms_rr_r2,70,100,0.774792,0.786860,16,16,raw+rank,raw+rank
earlystop,science,70,100,no_svd,stop_acc,0.626795,0.059816,5,12672,198,es_svd_ms_rr_r2,70,100,0.774792,0.786860,16,16,raw+rank,raw+rank
earlystop,science,80,10,frozen_basis,auroc,0.680701,0.074403,5,12672,198,es_svd_ms_rr_r2,80,10,0.775904,0.730220,16,16,raw+rank,raw+rank
earlystop,science,80,10,frozen_basis,selacc@10%,0.808719,0.118226,5,12672,198,es_svd_ms_rr_r2,80,10,0.775904,0.730220,16,16,raw+rank,raw+rank
earlystop,science,80,10,frozen_basis,stop_acc,0.647051,0.109121,5,12672,198,es_svd_ms_rr_r2,80,10,0.775904,0.730220,16,16,raw+rank,raw+rank
earlystop,science,80,10,task_specific,auroc,0.679012,0.066640,5,12672,198,es_svd_ms_rr_r2,80,10,0.775904,0.730220,16,16,raw+rank,raw+rank
earlystop,science,80,10,task_specific,selacc@10%,0.749950,0.094546,5,12672,198,es_svd_ms_rr_r2,80,10,0.775904,0.730220,16,16,raw+rank,raw+rank
